,tic,Date,TRBC Business Sector Name,Industry Name,Trailing PE,pe_exi
2943,KMI,2019-07,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,30.324
2944,KMI,2019-08,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,20.475
2945,KMI,2019-09,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,20.818
2946,KMI,2019-10,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,20.182
2947,KMI,2019-11,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,21.789
2948,KMI,2019-12,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,23.522
2949,KMX,2019-01,Retailers,Retail (General),18.48,13.575
2950,KMX,2019-02,Retailers,Retail (General),18.48,14.342
2951,KMX,2019-03,Retailers,Retail (General),18.48,16.12
2952,KMX,2019-04,Retailers,Retail (General),18.48,16.255
2953,KMX,2019-05,Retailers,Retail (General),18.48,16.342
2954,KMX,2019-06,Retailers,Retail (General),18.48,18.127
2955,KMX,2019-07,Retailers,Retail (General),18.48,17.378
2956,KMX,2019-08,Retailers,Retail (General),18.48,16.491
2957,KMX,2019-09,Retailers,Retail (General),18.48,17.426
2958,KMX,2019-10,Retailers,Retail (General),18.48,17.883
2959,KMX,2019-11,Retailers,Retail (General),18.48,18.668
2960,KMX,2019-12,Retailers,Retail (General),18.48,16.827
2961,KO,2019-01,Food & Beverages,Food Processing,21.98,76.397
2962,KO,2019-02,Food & Beverages,Food Processing,21.98,28.879
2963,KO,2019-03,Food & Beverages,Food Processing,21.98,29.847
2964,KO,2019-04,Food & Beverages,Food Processing,21.98,31.248
2965,KO,2019-05,Food & Beverages,Food Processing,21.98,31.293
2966,KO,2019-06,Food & Beverages,Food Processing,21.98,32.433
2967,KO,2019-07,Food & Beverages,Food Processing,21.98,33.522
2968,KO,2019-08,Food & Beverages,Food Processing,21.98,33.561
2969,KO,2019-09,Food & Beverages,Food Processing,21.98,33.195
2970,KO,2019-10,Food & Beverages,Food Processing,21.98,33.189
2971,KO,2019-11,Food & Beverages,Food Processing,21.98,29.667
2972,KO,2019-12,Food & Beverages,Food Processing,21.98,30.75
2973,KR,2019-01,Food & Drug Retailing,Retail (Grocery and Food),12.67,6.453
2974,KR,2019-02,Food & Drug Retailing,Retail (Grocery and Food),12.67,6.681
2975,KR,2019-03,Food & Drug Retailing,Retail (Grocery and Food),12.67,6.543
2976,KR,2019-04,Food & Drug Retailing,Retail (Grocery and Food),12.67,6.856
2977,KR,2019-05,Food & Drug Retailing,Retail (Grocery and Food),12.67,6.066
2978,KR,2019-06,Food & Drug Retailing,Retail (Grocery and Food),12.67,9.522
2979,KR,2019-07,Food & Drug Retailing,Retail (Grocery and Food),12.67,9.281
2980,KR,2019-08,Food & Drug Retailing,Retail (Grocery and Food),12.67,10.386
2981,KR,2019-09,Food & Drug Retailing,Retail (Grocery and Food),12.67,12.762
2982,KR,2019-10,Food & Drug Retailing,Retail (Grocery and Food),12.67,12.198
2983,KR,2019-11,Food & Drug Retailing,Retail (Grocery and Food),12.67,13.535
2984,KR,2019-12,Food & Drug Retailing,Retail (Grocery and Food),12.67,14.791
2985,L,2019-01,Insurance,Insurance (General),18.82,12.219
2986,L,2019-02,Insurance,Insurance (General),18.82,23.93
2987,L,2019-03,Insurance,Insurance (General),18.82,24.085
2988,L,2019-04,Insurance,Insurance (General),18.82,25.774
2989,L,2019-05,Insurance,Insurance (General),18.82,21.949
2990,L,2019-06,Insurance,Insurance (General),18.82,23.363
2991,L,2019-07,Insurance,Insurance (General),18.82,22.88
2992,L,2019-08,Insurance,Insurance (General),18.82,19.701
2993,L,2019-09,Insurance,Insurance (General),18.82,21.098
2994,L,2019-10,Insurance,Insurance (General),18.82,20.082
2995,L,2019-11,Insurance,Insurance (General),18.82,28.122
2996,L,2019-12,Insurance,Insurance (General),18.82,29.0
2997,LDOS,2019-01,Software & IT Services,Software (System & Application),109.84,17.629
2998,LDOS,2019-02,Software & IT Services,Software (System & Application),109.84,16.997
2999,LDOS,2019-03,Software & IT Services,Software (System & Application),109.84,16.866
3000,LDOS,2019-04,Software & IT Services,Software (System & Application),109.84,19.337
3001,LDOS,2019-05,Software & IT Services,Software (System & Application),109.84,16.966
3002,LDOS,2019-06,Software & IT Services,Software (System & Application),109.84,17.984
3003,LDOS,2019-07,Software & IT Services,Software (System & Application),109.84,18.491
3004,LDOS,2019-08,Software & IT Services,Software (System & Application),109.84,19.676
3005,LDOS,2019-09,Software & IT Services,Software (System & Application),109.84,19.342
3006,LDOS,2019-10,Software & IT Services,Software (System & Application),109.84,19.421
3007,LDOS,2019-11,Software & IT Services,Software (System & Application),109.84,19.834
3008,LDOS,2019-12,Software & IT Services,Software (System & Application),109.84,21.373
3009,LEN,2019-01,Cyclical Consumer Products,Household Products,40.46,8.717
3010,LEN,2019-02,Cyclical Consumer Products,Household Products,40.46,8.82
3011,LEN,2019-03,Cyclical Consumer Products,Household Products,40.46,9.024
3012,LEN,2019-04,Cyclical Consumer Products,Household Products,40.46,9.512
3013,LEN,2019-05,Cyclical Consumer Products,Household Products,40.46,9.079
3014,LEN,2019-06,Cyclical Consumer Products,Household Products,40.46,8.859
3015,LEN,2019-07,Cyclical Consumer Products,Household Products,40.46,8.174
3016,LEN,2019-08,Cyclical Consumer Products,Household Products,40.46,8.763
3017,LEN,2019-09,Cyclical Consumer Products,Household Products,40.46,9.596
3018,LEN,2019-10,Cyclical Consumer Products,Household Products,40.46,9.851
3019,LEN,2019-11,Cyclical Consumer Products,Household Products,40.46,9.86
3020,LEN,2019-12,Cyclical Consumer Products,Household Products,40.46,9.221
3021,LH,2019-01,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,10.194
3022,LH,2019-02,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,17.217
3023,LH,2019-03,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,17.768
3024,LH,2019-04,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,18.574
3025,LH,2019-05,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,18.499
3026,LH,2019-06,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,19.67
3027,LH,2019-07,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,19.058
3028,LH,2019-08,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,19.83
3029,LH,2019-09,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,19.882
3030,LH,2019-10,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,19.499
3031,LH,2019-11,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,22.67
3032,LH,2019-12,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,22.259
3043,LHX,2019-11,Industrial Goods,Machinery,25.33,25.105
3044,LHX,2019-12,Industrial Goods,Machinery,25.33,24.703
3057,LKQ,2019-01,Automobiles & Auto Parts,Auto & Truck,17.75,14.486
3058,LKQ,2019-02,Automobiles & Auto Parts,Auto & Truck,17.75,18.105
3059,LKQ,2019-03,Automobiles & Auto Parts,Auto & Truck,17.75,18.549
3060,LKQ,2019-04,Automobiles & Auto Parts,Auto & Truck,17.75,19.673
3061,LKQ,2019-05,Automobiles & Auto Parts,Auto & Truck,17.75,19.0
3062,LKQ,2019-06,Automobiles & Auto Parts,Auto & Truck,17.75,19.711
3063,LKQ,2019-07,Automobiles & Auto Parts,Auto & Truck,17.75,19.948
3064,LKQ,2019-08,Automobiles & Auto Parts,Auto & Truck,17.75,19.604
3065,LKQ,2019-09,Automobiles & Auto Parts,Auto & Truck,17.75,23.47
3066,LKQ,2019-10,Automobiles & Auto Parts,Auto & Truck,17.75,25.366
3067,LKQ,2019-11,Automobiles & Auto Parts,Auto & Truck,17.75,25.021
3068,LKQ,2019-12,Automobiles & Auto Parts,Auto & Truck,17.75,25.319
3069,LLY,2019-01,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,283.333
3070,LLY,2019-02,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,40.348
3071,LLY,2019-03,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,41.457
3072,LLY,2019-04,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,37.393
3073,LLY,2019-05,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,46.008
3074,LLY,2019-06,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,43.964
3075,LLY,2019-07,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,43.234
3076,LLY,2019-08,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,27.222
3077,LLY,2019-09,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,26.947
3078,LLY,2019-10,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,27.458
3079,LLY,2019-11,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,26.49
3080,LLY,2019-12,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,29.668
3081,LMT,2019-01,Industrial Goods,Machinery,25.33,27.962
3082,LMT,2019-02,Industrial Goods,Machinery,25.33,17.59
3083,LMT,2019-03,Industrial Goods,Machinery,25.33,17.064
3084,LMT,2019-04,Industrial Goods,Machinery,25.33,18.95
3085,LMT,2019-05,Industrial Goods,Machinery,25.33,17.299
3086,LMT,2019-06,Industrial Goods,Machinery,25.33,18.576
3087,LMT,2019-07,Industrial Goods,Machinery,25.33,18.506
3088,LMT,2019-08,Industrial Goods,Machinery,25.33,18.71
3089,LMT,2019-09,Industrial Goods,Machinery,25.33,19.0
3090,LMT,2019-10,Industrial Goods,Machinery,25.33,18.348
3091,LMT,2019-11,Industrial Goods,Machinery,25.33,18.576
3092,LMT,2019-12,Industrial Goods,Machinery,25.33,18.498
3093,LNC,2019-01,Insurance,Insurance (General),18.82,6.316
3094,LNC,2019-02,Insurance,Insurance (General),18.82,8.449
3095,LNC,2019-03,Insurance,Insurance (General),18.82,7.932
3096,LNC,2019-04,Insurance,Insurance (General),18.82,9.016
3097,LNC,2019-05,Insurance,Insurance (General),18.82,8.542
3098,LNC,2019-06,Insurance,Insurance (General),18.82,9.26
3099,LNC,2019-07,Insurance,Insurance (General),18.82,9.388
3100,LNC,2019-08,Insurance,Insurance (General),18.82,7.501
3101,LNC,2019-09,Insurance,Insurance (General),18.82,8.556
3102,LNC,2019-10,Insurance,Insurance (General),18.82,8.011
3103,LNC,2019-11,Insurance,Insurance (General),18.82,14.616
3104,LNC,2019-12,Insurance,Insurance (General),18.82,14.606
3105,LNT,2019-01,Utilities,Utility (General),17.9,19.853
3106,LNT,2019-02,Utilities,Utility (General),17.9,20.945
3107,LNT,2019-03,Utilities,Utility (General),17.9,21.521
3108,LNT,2019-04,Utilities,Utility (General),17.9,21.566
3109,LNT,2019-05,Utilities,Utility (General),17.9,21.671
3110,LNT,2019-06,Utilities,Utility (General),17.9,22.411
3111,LNT,2019-07,Utilities,Utility (General),17.9,22.621
3112,LNT,2019-08,Utilities,Utility (General),17.9,24.282
3113,LNT,2019-09,Utilities,Utility (General),17.9,24.968
3114,LNT,2019-10,Utilities,Utility (General),17.9,24.694
3115,LNT,2019-11,Utilities,Utility (General),17.9,23.767
3116,LNT,2019-12,Utilities,Utility (General),17.9,24.538
3117,LOW,2019-01,Retailers,Retail (General),18.48,21.369
3118,LOW,2019-02,Retailers,Retail (General),18.48,23.353
3119,LOW,2019-03,Retailers,Retail (General),18.48,38.546
3120,LOW,2019-04,Retailers,Retail (General),18.48,39.838
3121,LOW,2019-05,Retailers,Retail (General),18.48,32.845
3122,LOW,2019-06,Retailers,Retail (General),18.48,34.558
3123,LOW,2019-07,Retailers,Retail (General),18.48,34.726
3124,LOW,2019-08,Retailers,Retail (General),18.48,38.425
3125,LOW,2019-09,Retailers,Retail (General),18.48,34.47
3126,LOW,2019-10,Retailers,Retail (General),18.48,34.987
3127,LOW,2019-11,Retailers,Retail (General),18.48,36.774
3128,LOW,2019-12,Retailers,Retail (General),18.48,31.767
3129,LRCX,2019-01,Technology Equipment,Computers/Peripherals,50.94,12.731
3130,LRCX,2019-02,Technology Equipment,Computers/Peripherals,50.94,10.432
3131,LRCX,2019-03,Technology Equipment,Computers/Peripherals,50.94,10.605
3132,LRCX,2019-04,Technology Equipment,Computers/Peripherals,50.94,12.289
3133,LRCX,2019-05,Technology Equipment,Computers/Peripherals,50.94,10.9
3134,LRCX,2019-06,Technology Equipment,Computers/Peripherals,50.94,11.725
3135,LRCX,2019-07,Technology Equipment,Computers/Peripherals,50.94,13.022
3136,LRCX,2019-08,Technology Equipment,Computers/Peripherals,50.94,15.366
3137,LRCX,2019-09,Technology Equipment,Computers/Peripherals,50.94,16.869
3138,LRCX,2019-10,Technology Equipment,Computers/Peripherals,50.94,19.784
3139,LRCX,2019-11,Technology Equipment,Computers/Peripherals,50.94,19.649
3140,LRCX,2019-12,Technology Equipment,Computers/Peripherals,50.94,21.532
3141,LUV,2019-01,Transportation,Transportation,17.67,9.351
3142,LUV,2019-02,Transportation,Transportation,17.67,13.063
3143,LUV,2019-03,Transportation,Transportation,17.67,12.1
3144,LUV,2019-04,Transportation,Transportation,17.67,12.641
3145,LUV,2019-05,Transportation,Transportation,17.67,11.28
3146,LUV,2019-06,Transportation,Transportation,17.67,12.033
3147,LUV,2019-07,Transportation,Transportation,17.67,12.211
3148,LUV,2019-08,Transportation,Transportation,17.67,12.139
3149,LUV,2019-09,Transportation,Transportation,17.67,12.531
3150,LUV,2019-10,Transportation,Transportation,17.67,13.023
3151,LUV,2019-11,Transportation,Transportation,17.67,12.924
3152,LUV,2019-12,Transportation,Transportation,17.67,12.103
3153,LVS,2019-01,Cyclical Consumer Services,Business & Consumer Services,20.6,12.158
3154,LVS,2019-02,Cyclical Consumer Services,Business & Consumer Services,20.6,20.01
3155,LVS,2019-03,Cyclical Consumer Services,Business & Consumer Services,20.6,19.857
3156,LVS,2019-04,Cyclical Consumer Services,Business & Consumer Services,20.6,21.84
3157,LVS,2019-05,Cyclical Consumer Services,Business & Consumer Services,20.6,28.061
3158,LVS,2019-06,Cyclical Consumer Services,Business & Consumer Services,20.6,30.148
3159,LVS,2019-07,Cyclical Consumer Services,Business & Consumer Services,20.6,30.837
3160,LVS,2019-08,Cyclical Consumer Services,Business & Consumer Services,20.6,22.277
3161,LVS,2019-09,Cyclical Consumer Services,Business & Consumer Services,20.6,23.197
3162,LVS,2019-10,Cyclical Consumer Services,Business & Consumer Services,20.6,24.835
3163,LVS,2019-11,Cyclical Consumer Services,Business & Consumer Services,20.6,25.508
3164,LVS,2019-12,Cyclical Consumer Services,Business & Consumer Services,20.6,28.065
3165,LW,2019-01,Food & Beverages,Food Processing,21.98,22.523
3166,LW,2019-02,Food & Beverages,Food Processing,21.98,21.592
3167,LW,2019-03,Food & Beverages,Food Processing,21.98,23.346
3168,LW,2019-04,Food & Beverages,Food Processing,21.98,22.597
3169,LW,2019-05,Food & Beverages,Food Processing,21.98,19.113
3170,LW,2019-06,Food & Beverages,Food Processing,21.98,20.439
3171,LW,2019-07,Food & Beverages,Food Processing,21.98,21.107
3172,LW,2019-08,Food & Beverages,Food Processing,21.98,22.135
3173,LW,2019-09,Food & Beverages,Food Processing,21.98,22.868
3174,LW,2019-10,Food & Beverages,Food Processing,21.98,24.161
3175,LW,2019-11,Food & Beverages,Food Processing,21.98,26.0
3176,LW,2019-12,Food & Beverages,Food Processing,21.98,26.635
3189,LYV,2019-01,Cyclical Consumer Services,Business & Consumer Services,20.6,-130.51
3190,LYV,2019-02,Cyclical Consumer Services,Business & Consumer Services,20.6,-351.75
3191,LYV,2019-03,Cyclical Consumer Services,Business & Consumer Services,20.6,-333.0
3192,LYV,2019-04,Cyclical Consumer Services,Business & Consumer Services,20.6,-337.0
3193,LYV,2019-05,Cyclical Consumer Services,Business & Consumer Services,20.6,-320.11
3194,LYV,2019-06,Cyclical Consumer Services,Business & Consumer Services,20.6,-348.68
3195,LYV,2019-07,Cyclical Consumer Services,Business & Consumer Services,20.6,-378.0
3196,LYV,2019-08,Cyclical Consumer Services,Business & Consumer Services,20.6,-371.39
3197,LYV,2019-09,Cyclical Consumer Services,Business & Consumer Services,20.6,-330.68
3198,LYV,2019-10,Cyclical Consumer Services,Business & Consumer Services,20.6,-338.57
3199,LYV,2019-11,Cyclical Consumer Services,Business & Consumer Services,20.6,366.0
3200,LYV,2019-12,Cyclical Consumer Services,Business & Consumer Services,20.6,354.5
3201,MA,2019-01,Software & IT Services,Software (System & Application),109.84,42.739
3202,MA,2019-02,Software & IT Services,Software (System & Application),109.84,40.138
3203,MA,2019-03,Software & IT Services,Software (System & Application),109.84,42.045
3204,MA,2019-04,Software & IT Services,Software (System & Application),109.84,45.4
3205,MA,2019-05,Software & IT Services,Software (System & Application),109.84,41.985
3206,MA,2019-06,Software & IT Services,Software (System & Application),109.84,44.162
3207,MA,2019-07,Software & IT Services,Software (System & Application),109.84,45.454
3208,MA,2019-08,Software & IT Services,Software (System & Application),109.84,43.354
3209,MA,2019-09,Software & IT Services,Software (System & Application),109.84,41.844
3210,MA,2019-10,Software & IT Services,Software (System & Application),109.84,42.652
3211,MA,2019-11,Software & IT Services,Software (System & Application),109.84,43.358
3212,MA,2019-12,Software & IT Services,Software (System & Application),109.84,44.301
3213,MAR,2019-01,Cyclical Consumer Services,Business & Consumer Services,20.6,24.061
3214,MAR,2019-02,Cyclical Consumer Services,Business & Consumer Services,20.6,23.284
3215,MAR,2019-03,Cyclical Consumer Services,Business & Consumer Services,20.6,23.251
3216,MAR,2019-04,Cyclical Consumer Services,Business & Consumer Services,20.6,25.357
